timestamp(ms),Livello Fumo,
"1775735490.159","474",
"1775735490.259","475",
"1775735490.359","477",
"1775735490.459","479",
"1775735490.559","476",
"1775735490.659","477",
"1775735490.759","478",
"1775735490.859","472",
"1775735490.959","476",
"1775735491.059","475",
"1775735491.159","473",
"1775735491.259","476",
"1775735491.359","472",
"1775735491.459","473",
"1775735491.559","474",
"1775735491.659","471",
"1775735491.759","474",
"1775735491.859","473",
"1775735491.959","478",
"1775735492.059","474",
"1775735492.159","474",
"1775735492.259","474",
"1775735492.359","474",
"1775735492.459","474",
"1775735492.559","473",
"1775735492.659","477",
"1775735492.759","475",
"1775735492.859","475",
"1775735492.959","475",
"1775735493.059","475",
"1775735493.159","474",
"1775735493.259","473",
"1775735493.359","473",
"1775735493.459","473",
"1775735493.559","472",
"1775735493.659","472",
"1775735493.759","474",
"1775735493.859","473",
"1775735493.959","472",
"1775735494.059","471",
"1775735494.159","472",
"1775735494.259","470",
"1775735494.359","472",
"1775735494.459","475",
"1775735494.559","472",
"1775735494.659","472",
"1775735494.759","472",
"1775735494.859","469",
"1775735494.959","471",
"1775735495.059","472",
"1775735495.159","470",
"1775735495.259","472",
"1775735495.359","474",
"1775735495.459","470",
"1775735495.559","473",
"1775735495.659","472",
"1775735495.759","473",
"1775735495.859","471",
"1775735495.959","471",
"1775735496.059","471",
"1775735496.159","468",
"1775735496.259","473",
"1775735496.359","471",
"1775735496.459","470",
"1775735496.559","472",
"1775735496.659","472",
"1775735496.759","472",
"1775735496.859","474",
"1775735496.959","471",
"1775735497.059","478",
"1775735497.159","473",
"1775735497.259","473",
"1775735497.359","471",
"1775735497.459","472",
"1775735497.559","471",
"1775735497.659","472",
"1775735497.759","470",
"1775735497.859","472",
"1775735497.959","474",
"1775735498.059","472",
"1775735498.159","472",
"1775735498.259","473",
"1775735498.359","474",
"1775735498.459","473",
"1775735498.559","473",
"1775735498.659","473",
"1775735498.759","472",
"1775735498.859","472",
"1775735498.959","470",
"1775735499.059","471",
"1775735499.159","472",
"1775735499.259","471",
"1775735499.359","473",
"1775735499.459","470",
"1775735499.559","473",
"1775735499.659","474",
"1775735499.759","472",
"1775735499.859","473",
"1775735499.959","472",
"1775735500.059","473",
"1775735500.159","468",
"1775735500.259","471",
"1775735500.359","472",
"1775735500.459","474",
"1775735500.559","466",
"1775735500.659","473",
"1775735500.759","469",
"1775735500.859","470",
"1775735500.959","470",
"1775735501.059","471",
"1775735501.159","469",
"1775735501.259","471",
"1775735501.359","470",
"1775735501.459","469",
"1775735501.559","474",
"1775735501.659","470",
"1775735501.759","468",
"1775735501.859","471",
"1775735501.959","472",
"1775735502.059","471",
"1775735502.159","473",
"1775735502.259","469",
"1775735502.359","471",
"1775735502.459","470",
"1775735502.559","472",
"1775735502.659","469",
"1775735502.759","471",
"1775735502.859","471",
"1775735502.959","470",
"1775735503.059","471",
"1775735503.159","471",
"1775735503.259","470",
"1775735503.359","469",
"1775735503.459","469",
"1775735503.559","470",
"1775735503.659","472",
"1775735503.759","471",
"1775735503.859","472",
"1775735503.959","468",
"1775735504.059","469",
"1775735504.159","471",
"1775735504.259","473",
"1775735504.359","471",
"1775735504.459","470",
"1775735504.559","469",
"1775735504.659","469",
"1775735504.759","472",
"1775735504.859","471",
"1775735504.959","472",
"1775735505.059","472",
"1775735505.159","471",
"1775735505.259","470",
"1775735505.359","469",
"1775735505.459","470",
"1775735505.559","472",
"1775735505.659","470",
"1775735505.759","468",
"1775735505.859","469",
"1775735505.959","469",
"1775735506.059","472",
"1775735506.159","471",
"1775735506.259","472",
"1775735506.359","470",
"1775735506.459","470",
"1775735506.559","471",
"1775735506.659","469",
"1775735506.759","471",
"1775735506.859","468",
"1775735506.959","468",
"1775735507.059","471",
"1775735507.159","469",
"1775735507.259","472",
"1775735507.359","473",
"1775735507.459","468",
"1775735507.559","456",
"1775735507.659","473",
"1775735507.759","469",
"1775735507.859","470",
"1775735507.959","463",
"1775735508.059","469",
"1775735508.159","467",
"1775735508.259","468",
"1775735508.359","468",
"1775735508.459","470",
"1775735508.559","469",
"1775735508.659","469",
"1775735508.759","468",
"1775735508.859","469",
"1775735508.959","470",
"1775735509.059","470",
"1775735509.159","468",
"1775735509.259","470",
"1775735509.359","467",
"1775735509.459","470",
"1775735509.559","468",
"1775735509.659","467",
"1775735509.759","470",
"1775735509.859","468",
"1775735509.959","467",
"1775735510.059","467",
"1775735510.159","467",
"1775735510.259","465",
"1775735510.359","467",
"1775735510.459","470",
"1775735510.559","469",
"1775735510.659","467",
"1775735510.759","467",
"1775735510.859","468",
"1775735510.959","468",
"1775735511.059","466",
"1775735511.159","468",
"1775735511.259","469",
"1775735511.359","470",
"1775735511.459","469",
"1775735511.559","468",
"1775735511.659","469",
"1775735511.759","469",
"1775735511.859","469",
"1775735511.959","470",
"1775735512.059","468",
"1775735512.159","471",
"1775735512.259","467",
"1775735512.359","468",
"1775735512.459","471",
"1775735512.559","471",
"1775735512.659","455",
"1775735512.76","468",
"1775735512.859","469",
"1775735512.959","476",
"1775735513.059","468",
"1775735513.159","467",
"1775735513.259","469",
"1775735513.359","463",
"1775735513.459","469",
"1775735513.559","467",
"1775735513.659","466",
"1775735513.759","463",
"1775735513.859","468",
"1775735513.959","466",
"1775735514.059","467",
"1775735514.159","463",
"1775735514.259","463",
"1775735514.359","467",
"1775735514.459","466",
"1775735514.559","463",
"1775735514.659","463",
"1775735514.759","467",
"1775735514.859","463",
"1775735514.959","464",
"1775735515.059","463",
"1775735515.159","467",
"1775735515.259","462",
"1775735515.359","466",
"1775735515.459","463",
"1775735515.559","462",
"1775735515.659","461",
"1775735515.759","467",
"1775735515.859","468",
"1775735515.959","467",
"1775735516.059","465",
"1775735516.159","467",
"1775735516.259","464",
"1775735516.359","466",
"1775735516.459","463",
"1775735516.559","471",
"1775735516.659","468",
"1775735516.759","463",
"1775735516.86","463",
"1775735516.959","470",
"1775735517.059","468",
"1775735517.159","467",
"1775735517.259","467",
"1775735517.36","467",
"1775735517.459","461",
"1775735517.559","467",
"1775735517.659","463",
"1775735517.759","471",
"1775735517.859","468",
"1775735517.959","458",
"1775735518.059","462",
"1775735518.159","463",
"1775735518.259","466",
"1775735518.359","462",
"1775735518.459","463",
"1775735518.559","466",
"1775735518.659","466",
"1775735518.759","463",
"1775735518.859","468",
"1775735518.959","468",
"1775735519.059","463",
"1775735519.159","469",
"1775735519.26","466",
"1775735519.359","463",
"1775735519.46","463",
"1775735519.56","460",
"1775735519.66","463",
"1775735519.759","462",
"1775735519.859","463",
"1775735519.959","463",
"1775735520.06","462",
"1775735520.16","463",
"1775735520.26","463",
"1775735520.36","461",
"1775735520.46","461",
"1775735520.56","461",
"1775735520.66","463",
"1775735520.76","468",
"1775735520.86","460",
"1775735520.96","465",
"1775735521.06","461",
"1775735521.16","462",
"1775735521.26","460",
"1775735521.36","461",
"1775735521.46","461",
"1775735521.56","460",
"1775735521.66","460",
"1775735521.76","461",
"1775735521.86","457",
"1775735521.96","463",
"1775735522.06","463",
"1775735522.16","463",
"1775735522.26","459",
"1775735522.36","461",
"1775735522.46","460",
"1775735522.561","461",
"1775735522.66","460",
"1775735522.76","461",
"1775735522.86","458",
"1775735522.96","462",
"1775735523.06","462",
"1775735523.16","461",
"1775735523.26","461",
"1775735523.36","462",
"1775735523.46","458",
"1775735523.56","461",
"1775735523.66","461",
"1775735523.76","460",
"1775735523.86","461",
"1775735523.96","460",
"1775735524.06","461",
"1775735524.16","460",
"1775735524.26","461",
"1775735524.36","459",
"1775735524.46","460",
"1775735524.56","459",
"1775735524.66","463",
"1775735524.76","460",
"1775735524.86","459",
"1775735524.96","461",
"1775735525.06","459",
"1775735525.16","456",
"1775735525.26","460",
"1775735525.36","459",
"1775735525.46","458",
"1775735525.56","460",
"1775735525.66","460",
"1775735525.76","459",
"1775735525.86","459",
"1775735525.96","456",
"1775735526.06","458",
"1775735526.16","459",
"1775735526.26","458",
"1775735526.36","459",
"1775735526.46","458",
"1775735526.56","460",
"1775735526.66","459",
"1775735526.76","457",
"1775735526.86","458",
"1775735526.96","460",
"1775735527.06","461",
"1775735527.16","460",
"1775735527.26","457",
"1775735527.36","458",
"1775735527.46","460",
"1775735527.56","455",
"1775735527.66","457",
"1775735527.76","454",
"1775735527.86","457",
"1775735527.96","457",
"1775735528.061","460",
"1775735528.16","457",
"1775735528.26","457",
"1775735528.36","454",
"1775735528.46","456",
"1775735528.56","456",
"1775735528.66","458",
"1775735528.76","457",
"1775735528.86","456",
"1775735528.96","457",
"1775735529.061","456",
"1775735529.16","458",
"1775735529.26","456",
"1775735529.36","457",
"1775735529.46","457",
"1775735529.56","456",
"1775735529.66","456",
"1775735529.76","458",
"1775735529.86","454",
"1775735529.96","456",
"1775735530.06","454",
"1775735530.16","448",
"1775735530.26","456",
"1775735530.36","457",
"1775735530.46","456",
"1775735530.56","455",
"1775735530.66","455",
"1775735530.76","456",
"1775735530.86","456",
"1775735530.96","453",
"1775735531.06","456",
"1775735531.16","455",
"1775735531.26","457",
"1775735531.36","456",
"1775735531.46","456",
"1775735531.56","454",
"1775735531.66","457",
"1775735531.76","456",
"1775735531.86","455",
"1775735531.96","456",
"1775735532.06","458",
"1775735532.16","456",
"1775735532.26","452",
"1775735532.36","455",
"1775735532.46","458",
"1775735532.56","455",
"1775735532.66","455",
"1775735532.76","454",
"1775735532.86","457",
"1775735532.96","448",
"1775735533.06","456",
"1775735533.16","456",
"1775735533.26","455",
"1775735533.36","455",
"1775735533.46","456",
"1775735533.56","455",
"1775735533.66","455",
"1775735533.76","453",
"1775735533.86","453",
"1775735533.96","454",
"1775735534.06","456",
"1775735534.16","457",
"1775735534.26","455",
"1775735534.36","448",
"1775735534.46","456",
"1775735534.56","456",
"1775735534.66","456",
"1775735534.76","455",
"1775735534.86","455",
"1775735534.96","456",
"1775735535.06","453",
"1775735535.16","455",
"1775735535.26","455",
"1775735535.36","456",
"1775735535.46","459",
"1775735535.56","454",
"1775735535.66","453",
"1775735535.76","454",
"1775735535.86","456",
"1775735535.96","461",
"1775735536.06","453",
"1775735536.16","454",
"1775735536.26","453",
"1775735536.36","448",
"1775735536.46","448",
"1775735536.56","442",
"1775735536.66","448",
"1775735536.76","446",
"1775735536.86","455",
"1775735536.96","456",
"1775735537.06","458",
"1775735537.16","454",
"1775735537.26","455",
"1775735537.36","458",
"1775735537.46","448",
"1775735537.56","455",
"1775735537.66","447",
"1775735537.76","448",
"1775735537.86","445",
"1775735537.96","447",
"1775735538.06","456",
"1775735538.16","455",
"1775735538.26","453",
"1775735538.36","453",
"1775735538.46","454",
"1775735538.56","455",
"1775735538.66","455",
"1775735538.76","455",
"1775735538.86","453",
"1775735538.96","455",
"1775735539.06","453",
"1775735539.16","454",
"1775735539.26","448",
"1775735539.36","453",
"1775735539.46","448",
"1775735539.56","454",
"1775735539.66","448",
"1775735539.76","454",
"1775735539.86","454",
"1775735539.96","453",
"1775735540.06","452",
"1775735540.16","454",
"1775735540.26","447",
"1775735540.36","455",
"1775735540.46","447",
"1775735540.56","448",
"1775735540.66","456",
"1775735540.76","457",
"1775735540.86","448",
"1775735540.96","454",
"1775735541.06","457",
"1775735541.16","455",
"1775735541.26","454",
"1775735541.36","448",
"1775735541.46","454",
"1775735541.56","455",
"1775735541.66","442",
"1775735541.76","448",
"1775735541.86","441",
"1775735541.96","453",
"1775735542.06","452",
"1775735542.16","448",
"1775735542.26","453",
"1775735542.36","455",
"1775735542.46","453",
"1775735542.56","447",
"1775735542.66","453",
"1775735542.76","453",
"1775735542.86","447",
"1775735542.96","448",
"1775735543.06","448",
"1775735543.16","448",
"1775735543.26","448",
"1775735543.36","448",
"1775735543.46","448",
"1775735543.56","454",
"1775735543.66","454",
"1775735543.76","448",
"1775735543.86","447",
"1775735543.96","453",
"1775735544.06","453",
"1775735544.161","447",
"1775735544.26","448",
"1775735544.36","448",
"1775735544.46","462",
"1775735544.56","447",
"1775735544.66","448",
"1775735544.761","448",
"1775735544.86","454",
"1775735544.96","447",
"1775735545.06","448",
"1775735545.16","457",
"1775735545.26","454",
"1775735545.36","447",
"1775735545.46","454",
"1775735545.56","448",
"1775735545.66","448",
"1775735545.76","447",
"1775735545.86","456",
"1775735545.96","446",
"1775735546.06","446",
"1775735546.16","446",
"1775735546.26","446",
"1775735546.36","454",
"1775735546.46","448",
"1775735546.56","448",
"1775735546.66","447",
"1775735546.76","453",
"1775735546.86","453",
"1775735546.96","448",
"1775735547.06","446",
"1775735547.16","448",
"1775735547.26","448",
"1775735547.36","453",
"1775735547.46","448",
"1775735547.56","452",
"1775735547.66","447",
"1775735547.76","448",
"1775735547.86","446",
"1775735547.96","456",
"1775735548.06","447",
"1775735548.16","453",
"1775735548.26","454",
"1775735548.36","453",
"1775735548.46","448",
"1775735548.56","454",
"1775735548.66","454",
"1775735548.76","454",
"1775735548.86","448",
"1775735548.96","447",
"1775735549.06","446",
"1775735549.16","447",
"1775735549.26","453",
"1775735549.36","457",
"1775735549.46","446",
"1775735549.56","458",
"1775735549.66","453",
"1775735549.761","448",
"1775735549.86","455",
"1775735549.96","453",
"1775735550.06","447",
"1775735550.16","448",
"1775735550.26","448",
"1775735550.36","445",
"1775735550.46","455",
"1775735550.56","456",
"1775735550.66","454",
"1775735550.76","453",
"1775735550.86","447",
"1775735550.96","456",
"1775735551.06","455",
"1775735551.16","455",
"1775735551.26","448",
"1775735551.36","454",
"1775735551.46","455",
"1775735551.56","454",
"1775735551.66","454",
"1775735551.76","452",
"1775735551.861","454",
"1775735551.96","452",
"1775735552.06","453",
"1775735552.16","454",
"1775735552.26","447",
"1775735552.36","454",
"1775735552.46","456",
"1775735552.56","455",
"1775735552.66","448",
"1775735552.76","454",
"1775735552.86","453",
"1775735552.96","453",
"1775735553.06","454",
"1775735553.16","448",
"1775735553.26","448",
"1775735553.36","448",
"1775735553.461","448",
"1775735553.56","456",
"1775735553.66","453",
"1775735553.76","448",
"1775735553.86","453",
"1775735553.96","458",
"1775735554.06","448",
"1775735554.16","447",
"1775735554.261","445",
"1775735554.36","447",
"1775735554.46","446",
"1775735554.56","447",
"1775735554.661","447",
"1775735554.76","445",
"1775735554.86","444",
"1775735554.96","453",
"1775735555.06","453",
"1775735555.16","454",
"1775735555.26","446",
"1775735555.36","456",
"1775735555.46","463",
"1775735555.56","448",
"1775735555.66","454",
"1775735555.76","448",
"1775735555.86","446",
"1775735555.96","447",
"1775735556.06","454",
"1775735556.16","446",
"1775735556.26","448",
"1775735556.36","448",
"1775735556.46","447",
"1775735556.56","448",
"1775735556.66","446",
"1775735556.76","446",
"1775735556.86","444",
"1775735556.96","447",
"1775735557.06","452",
"1775735557.16","447",
"1775735557.26","454",
"1775735557.36","447",
"1775735557.46","446",
"1775735557.561","448",
"1775735557.661","462",
"1775735557.76","447",
"1775735557.86","444",
"1775735557.96","456",
"1775735558.06","447",
"1775735558.16","445",
"1775735558.26","445",
"1775735558.361","445",
"1775735558.46","448",
"1775735558.561","447",
"1775735558.66","446",
"1775735558.76","447",
"1775735558.86","448",
"1775735558.96","447",
"1775735559.06","448",
"1775735559.16","448",
"1775735559.26","446",
"1775735559.36","448",
"1775735559.46","448",
"1775735559.56","446",
"1775735559.66","447",
"1775735559.76","447",
"1775735559.86","446",
"1775735559.96","444",
"1775735560.06","447",
"1775735560.16","447",
"1775735560.26","447",
"1775735560.36","445",
"1775735560.46","445",
"1775735560.56","445",
"1775735560.66","445",
"1775735560.76","443",
"1775735560.86","445",
"1775735560.96","448",
"1775735561.06","445",
"1775735561.16","446",
"1775735561.26","445",
"1775735561.36","443",
"1775735561.46","445",
"1775735561.56","446",
"1775735561.66","447",
"1775735561.76","448",
"1775735561.86","445",
"1775735561.96","444",
"1775735562.06","444",
"1775735562.16","448",
"1775735562.26","445",
"1775735562.36","446",
"1775735562.46","444",
"1775735562.56","444",
"1775735562.66","446",
"1775735562.76","445",
"1775735562.86","445",
"1775735562.961","447",
"1775735563.06","447",
"1775735563.16","446",
"1775735563.26","443",
"1775735563.36","447",
"1775735563.46","445",
"1775735563.56","448",
"1775735563.66","442",
"1775735563.76","443",
"1775735563.86","446",
"1775735563.96","442",
"1775735564.06","432",
"1775735564.16","456",
"1775735564.26","443",
"1775735564.36","445",
"1775735564.46","445",
"1775735564.56","445",
"1775735564.66","445",
"1775735564.76","445",
"1775735564.86","443",
"1775735564.96","454",
"1775735565.06","443",
"1775735565.16","447",
"1775735565.26","445",
"1775735565.36","447",
"1775735565.46","446",
"1775735565.56","445",
"1775735565.66","446",
"1775735565.76","443",
"1775735565.86","443",
"1775735565.96","457",
"1775735566.06","447",
"1775735566.16","444",
"1775735566.26","445",
"1775735566.36","445",
"1775735566.46","444",
"1775735566.56","444",
"1775735566.66","442",
"1775735566.76","442",
"1775735566.86","445",
"1775735566.96","440",
"1775735567.06","444",
"1775735567.161","443",
"1775735567.26","442",
"1775735567.36","446",
"1775735567.46","443",
"1775735567.561","441",
"1775735567.66","444",
"1775735567.76","442",
"1775735567.861","444",
"1775735567.961","443",
"1775735568.061","443",
"1775735568.161","443",
"1775735568.261","455",
"1775735568.361","436",
"1775735568.461","443",
"1775735568.561","443",
"1775735568.661","441",
"1775735568.761","442",
"1775735568.861","442",
"1775735568.961","444",
"1775735569.061","446",
"1775735569.161","442",
"1775735569.261","443",
"1775735569.361","442",
"1775735569.461","444",
"1775735569.561","442",
"1775735569.661","444",
"1775735569.762","444",
"1775735569.861","444",
"1775735569.961","443",
"1775735570.061","441",
"1775735570.161","443",
"1775735570.261","443",
"1775735570.361","442",
"1775735570.461","444",
"1775735570.561","441",
"1775735570.662","444",
"1775735570.761","443",
"1775735570.861","442",
"1775735570.961","444",
"1775735571.061","441",
"1775735571.161","443",
"1775735571.261","443",
"1775735571.361","442",
"1775735571.461","442",
"1775735571.561","441",
"1775735571.661","443",
"1775735571.761","441",
"1775735571.861","444",
"1775735571.961","442",
"1775735572.061","441",
"1775735572.161","443",
"1775735572.261","440",
"1775735572.361","442",
"1775735572.461","438",
"1775735572.561","444",
"1775735572.661","441",
"1775735572.761","440",
"1775735572.861","441",
"1775735572.961","441",
"1775735573.061","443",
"1775735573.161","440",
"1775735573.261","441",
"1775735573.361","443",
"1775735573.461","442",
"1775735573.561","441",
"1775735573.661","438",
"1775735573.761","440",
"1775735573.861","442",
"1775735573.961","442",
"1775735574.061","442",
"1775735574.161","439",
"1775735574.261","442",
"1775735574.362","442",
"1775735574.461","440",
"1775735574.562","444",
"1775735574.661","441",
"1775735574.761","439",
"1775735574.861","442",
"1775735574.961","442",
"1775735575.061","439",
"1775735575.161","441",
"1775735575.261","441",
"1775735575.361","443",
"1775735575.461","441",
"1775735575.561","442",
"1775735575.661","442",
"1775735575.761","440",
"1775735575.861","439",
"1775735575.961","442",
"1775735576.061","440",
"1775735576.161","440",
"1775735576.261","440",
"1775735576.361","445",
"1775735576.461","439",
"1775735576.561","443",
"1775735576.661","441",
"1775735576.761","435",
"1775735576.861","441",
"1775735576.961","438",
"1775735577.061","453",
"1775735577.162","431",
"1775735577.261","440",
"1775735577.361","438",
"1775735577.461","441",
"1775735577.561","442",
"1775735577.661","440",
"1775735577.761","440",
"1775735577.861","442",
"1775735577.961","443",
"1775735578.061","441",
"1775735578.161","440",
"1775735578.261","440",
"1775735578.361","440",
"1775735578.461","443",
"1775735578.561","440",
"1775735578.661","441",
"1775735578.761","442",
"1775735578.861","440",
"1775735578.961","442",
"1775735579.061","444",
"1775735579.161","440",
"1775735579.261","429",
"1775735579.361","441",
"1775735579.461","440",
"1775735579.561","442",
"1775735579.661","441",
"1775735579.761","440",
"1775735579.861","442",
"1775735579.961","444",
"1775735580.061","442",
"1775735580.162","442",
"1775735580.261","442",
"1775735580.361","440",
"1775735580.461","439",
"1775735580.561","441",
"1775735580.661","444",
"1775735580.761","439",
"1775735580.861","440",
"1775735580.961","432",
"1775735581.061","427",
"1775735581.161","440",
"1775735581.261","436",
"1775735581.361","444",
"1775735581.461","446",
"1775735581.561","441",
"1775735581.661","443",
"1775735581.762","440",
"1775735581.861","443",
"1775735581.961","440",
"1775735582.061","441",
"1775735582.161","440",
"1775735582.261","440",
"1775735582.362","439",
"1775735582.461","441",
"1775735582.561","438",
"1775735582.661","440",
"1775735582.761","437",
"1775735582.861","440",
"1775735582.961","439",
"1775735583.061","440",
"1775735583.161","440",
"1775735583.261","438",
"1775735583.361","441",
"1775735583.461","439",
"1775735583.561","438",
"1775735583.661","440",
"1775735583.761","441",
"1775735583.861","440",
"1775735583.961","440",
"1775735584.061","440",
"1775735584.161","439",
"1775735584.261","441",
"1775735584.361","439",
"1775735584.461","440",
"1775735584.562","439",
"1775735584.661","440",
"1775735584.761","440",
"1775735584.861","436",
"1775735584.961","443",
"1775735585.061","440",
"1775735585.161","441",
"1775735585.261","441",
"1775735585.361","440",
"1775735585.461","439",
"1775735585.562","439",
"1775735585.661","445",
"1775735585.761","442",
"1775735585.861","444",
"1775735585.961","441",
"1775735586.061","440",
"1775735586.161","440",
"1775735586.261","440",
"1775735586.361","441",
"1775735586.462","440",
"1775735586.561","439",
"1775735586.661","440",
"1775735586.761","438",
"1775735586.861","443",
"1775735586.961","442",
"1775735587.061","437",
"1775735587.162","441",
"1775735587.261","439",
"1775735587.361","438",
"1775735587.461","439",
"1775735587.561","440",
"1775735587.661","441",
"1775735587.761","442",
"1775735587.861","439",
"1775735587.961","440",
"1775735588.061","442",
"1775735588.161","444",
"1775735588.261","439",
"1775735588.361","439",
"1775735588.461","441",
"1775735588.561","440",
"1775735588.661","440",
"1775735588.762","440",
"1775735588.861","441",
"1775735588.961","440",
"1775735589.061","440",
"1775735589.161","437",
"1775735589.261","441",
"1775735589.361","444",
"1775735589.461","440",
"1775735589.561","440",
"1775735589.661","440",
"1775735589.761","445",
"1775735589.861","439",
"1775735589.961","441",
"1775735590.061","438",
"1775735590.161","439",
"1775735590.261","441",
"1775735590.361","438",
"1775735590.461","439",
"1775735590.561","437",
"1775735590.661","438",
"1775735590.761","441",
"1775735590.861","442",
"1775735590.961","440",
"1775735591.061","438",
"1775735591.161","438",
"1775735591.262","441",
"1775735591.361","440",
"1775735591.461","439",
"1775735591.561","437",
"1775735591.661","440",
"1775735591.761","439",
"1775735591.861","441",
"1775735591.961","438",
"1775735592.061","440",
"1775735592.161","442",
"1775735592.261","440",
"1775735592.361","438",
"1775735592.461","439",
"1775735592.561","440",
"1775735592.661","438",
"1775735592.761","442",
"1775735592.861","438",
"1775735592.961","439",
"1775735593.061","442",
"1775735593.161","438",
"1775735593.261","440",
"1775735593.361","439",
"1775735593.461","439",
"1775735593.561","439",
"1775735593.661","437",
"1775735593.761","438",
"1775735593.861","436",
"1775735593.961","436",
"1775735594.061","436",
"1775735594.161","439",
"1775735594.261","438",
"1775735594.361","437",
"1775735594.461","439",
"1775735594.561","439",
"1775735594.661","437",
"1775735594.761","437",
"1775735594.861","444",
"1775735594.961","440",
"1775735595.061","437",
"1775735595.161","434",
"1775735595.261","440",
"1775735595.361","438",
"1775735595.461","437",
"1775735595.561","436",
"1775735595.661","437",
"1775735595.761","438",
"1775735595.861","436",
"1775735595.961","437",
"1775735596.061","439",
"1775735596.161","436",
"1775735596.261","432",
"1775735596.361","438",
"1775735596.461","437",
"1775735596.561","438",
"1775735596.661","434",
"1775735596.762","437",
"1775735596.861","435",
"1775735596.961","437",
"1775735597.062","437",
"1775735597.161","437",
"1775735597.261","437",
"1775735597.361","438",
"1775735597.461","438",
"1775735597.561","439",
"1775735597.661","437",
"1775735597.761","436",
"1775735597.861","438",
"1775735597.961","435",
"1775735598.061","436",
"1775735598.161","437",
"1775735598.261","436",
"1775735598.361","438",
"1775735598.461","437",
"1775735598.561","431",
"1775735598.661","437",
"1775735598.761","435",
"1775735598.861","436",
"1775735598.962","436",
"1775735599.061","436",
"1775735599.161","436",
"1775735599.261","437",
"1775735599.361","438",
"1775735599.461","434",
"1775735599.561","436",
"1775735599.661","432",
"1775735599.761","436",
"1775735599.861","436",
"1775735599.962","436",
"1775735600.061","436",
"1775735600.161","436",
"1775735600.261","432",
"1775735600.362","436",
"1775735600.461","439",
"1775735600.561","435",
"1775735600.661","436",
"1775735600.762","437",
"1775735600.861","436",
"1775735600.961","434",
"1775735601.061","436",
"1775735601.161","432",
"1775735601.261","437",
"1775735601.361","436",
"1775735601.461","436",
"1775735601.561","432",
"1775735601.661","436",
"1775735601.761","432",
"1775735601.861","436",
"1775735601.961","431",
"1775735602.061","431",
"1775735602.162","434",
"1775735602.261","436",
"1775735602.361","437",
"1775735602.461","436",
"1775735602.561","436",
"1775735602.661","431",
"1775735602.761","432",
"1775735602.861","438",
"1775735602.961","436",
"1775735603.061","431",
"1775735603.161","436",
"1775735603.261","436",
"1775735603.361","431",
"1775735603.461","431",
"1775735603.561","435",
"1775735603.661","435",
"1775735603.761","432",
"1775735603.861","436",
"1775735603.961","434",
"1775735604.061","436",
"1775735604.161","430",
"1775735604.261","436",
"1775735604.361","437",
"1775735604.462","432",
"1775735604.561","436",
"1775735604.661","432",
"1775735604.761","432",
"1775735604.861","431",
"1775735604.961","435",
"1775735605.061","431",
"1775735605.161","434",
"1775735605.261","436",
"1775735605.361","431",
"1775735605.461","431",
"1775735605.561","432",
"1775735605.661","434",
"1775735605.761","432",
"1775735605.861","435",
"1775735605.961","436",
"1775735606.061","435",
"1775735606.161","432",
"1775735606.261","431",
"1775735606.361","431",
"1775735606.461","431",
"1775735606.562","437",
"1775735606.661","436",
"1775735606.761","436",
"1775735606.861","435",
"1775735606.961","436",
"1775735607.061","436",
"1775735607.161","431",
"1775735607.261","434",
"1775735607.361","437",
"1775735607.461","431",
"1775735607.561","431",
"1775735607.661","432",
"1775735607.761","436",
"1775735607.861","434",
"1775735607.962","436",
"1775735608.061","434",
"1775735608.161","432",
"1775735608.261","431",
"1775735608.362","432",
"1775735608.461","435",
"1775735608.561","432",
"1775735608.661","431",
"1775735608.761","436",
"1775735608.861","432",
"1775735608.961","431",
"1775735609.061","436",
"1775735609.161","437",
"1775735609.261","430",
"1775735609.361","431",
"1775735609.461","436",
"1775735609.561","431",
"1775735609.661","431",
"1775735609.761","430",
"1775735609.861","435",
"1775735609.961","423",
"1775735610.061","436",
"1775735610.161","435",
"1775735610.261","431",
"1775735610.361","436",
"1775735610.462","431",
"1775735610.561","431",
"1775735610.661","431",
"1775735610.761","435",
"1775735610.861","431",
"1775735610.961","431",
"1775735611.061","430",
"1775735611.161","431",
"1775735611.261","430",
"1775735611.361","430",
"1775735611.461","431",
"1775735611.561","431",
"1775735611.661","435",
"1775735611.761","430",
"1775735611.861","429",
"1775735611.961","431",
"1775735612.061","431",
"1775735612.161","429",
"1775735612.261","422",
"1775735612.361","427",
"1775735612.461","429",
"1775735612.561","429",
"1775735612.661","426",
"1775735612.761","429",
"1775735612.861","430",
"1775735612.961","431",
"1775735613.061","428",
"1775735613.161","431",
"1775735613.261","431",
"1775735613.361","431",
"1775735613.461","428",
"1775735613.561","430",
"1775735613.661","431",
"1775735613.761","428",
"1775735613.861","429",
"1775735613.961","428",
"1775735614.061","429",
"1775735614.161","431",
"1775735614.261","429",
"1775735614.361","430",
"1775735614.461","430",
"1775735614.561","429",
"1775735614.661","431",
"1775735614.761","429",
"1775735614.861","427",
"1775735614.961","430",
"1775735615.061","428",
"1775735615.161","430",
"1775735615.261","429",
"1775735615.361","431",
"1775735615.462","429",
"1775735615.561","426",
"1775735615.661","430",
"1775735615.762","432",
"1775735615.862","427",
"1775735615.962","428",
"1775735616.061","431",
"1775735616.162","429",
"1775735616.262","429",
"1775735616.362","431",
"1775735616.462","428",
"1775735616.562","435",
"1775735616.662","428",
"1775735616.762","427",
"1775735616.862","429",
"1775735616.962","430",
"1775735617.062","429",
"1775735617.162","430",
