Uptime(s),IAQ,IAQ Accuracy,Temp(C),Humidity(%),Pressure(hPa),CO2_eq(ppm),bVOC_eq(ppm)
174,50.00,0,39.99,28.63,1020.25,600.00,0,0.50,0,0.00
177,50.00,0,39.57,28.72,1020.28,600.00,0,0.50,0,0.00
180,50.00,0,39.36,28.56,1020.23,600.00,0,0.50,0,0.00
183,50.00,0,39.64,28.00,1020.27,600.00,0,0.50,0,0.00
186,50.00,0,39.78,27.96,1020.27,600.00,0,0.50,0,0.00
189,50.00,0,39.77,28.15,1020.26,600.00,0,0.50,0,0.00
192,50.00,0,39.70,28.47,1020.27,600.00,0,0.50,0,0.00
195,50.00,0,39.75,28.20,1020.30,600.00,0,0.50,0,0.00
198,50.00,0,39.76,28.32,1020.28,600.00,0,0.50,0,0.00
201,50.00,0,39.71,28.73,1020.26,600.00,0,0.50,0,0.00
204,50.00,0,39.88,28.80,1020.23,600.00,0,0.50,0,0.00
207,50.00,0,40.11,28.52,1020.28,600.00,0,0.50,0,0.00
210,50.00,0,40.37,28.13,1020.27,600.00,0,0.50,0,0.00
213,50.00,0,40.69,27.71,1020.21,600.00,0,0.50,0,0.00
216,50.00,0,40.91,27.35,1020.24,600.00,0,0.50,0,0.00
219,50.00,0,41.08,26.96,1020.25,600.00,0,0.50,0,0.00
222,50.00,0,41.29,26.58,1020.27,600.00,0,0.50,0,0.00
225,50.00,0,41.44,26.41,1020.19,600.00,0,0.50,0,0.00
228,50.00,0,41.62,26.37,1020.21,600.00,0,0.50,0,0.00
231,50.00,0,41.59,26.17,1020.21,600.00,0,0.50,0,0.00
234,50.00,0,41.72,25.77,1020.21,600.00,0,0.50,0,0.00
237,50.00,0,41.64,25.69,1020.18,600.00,0,0.50,0,0.00
240,50.00,0,41.73,25.68,1020.23,600.00,0,0.50,0,0.00
243,50.00,0,41.84,25.74,1020.22,600.00,0,0.50,0,0.00
246,50.00,0,41.98,25.63,1020.29,600.00,0,0.50,0,0.00
249,50.00,0,42.10,25.58,1020.16,600.00,0,0.50,0,0.00
252,50.00,0,42.09,25.74,1020.16,600.00,0,0.50,0,0.00
255,50.00,0,42.08,25.88,1020.24,600.00,0,0.50,0,0.00
258,50.00,0,42.17,25.72,1020.22,600.00,0,0.50,0,0.00
261,50.00,0,42.17,25.52,1020.23,600.00,0,0.50,0,0.00
264,50.00,0,42.26,25.28,1020.26,600.00,0,0.50,0,0.00
267,50.00,0,42.34,25.15,1020.24,600.00,0,0.50,0,0.00
270,50.00,0,42.37,25.01,1020.22,600.00,0,0.50,0,0.00
273,50.00,0,42.59,24.80,1020.24,600.00,0,0.50,0,0.00
276,50.00,0,42.60,24.84,1020.25,600.00,0,0.50,0,0.00
279,50.00,0,42.65,24.84,1020.25,600.00,0,0.50,0,0.00
282,50.00,0,42.57,25.03,1020.28,600.00,0,0.50,0,0.00
285,50.00,0,42.42,25.06,1020.29,600.00,0,0.50,0,0.00
288,50.00,0,41.91,25.53,1020.27,600.00,0,0.50,0,0.00
291,50.00,0,41.21,26.15,1020.28,600.00,0,0.50,0,0.00
294,50.00,0,40.83,26.48,1020.29,600.00,0,0.50,0,0.00
297,50.00,0,40.32,27.00,1020.30,600.00,0,0.50,0,0.00
300,50.00,0,39.78,27.64,1020.30,600.00,0,0.50,0,0.00
303,50.00,1,39.86,27.59,1020.28,600.00,1,0.50,1,0.00
306,47.70,1,39.95,27.51,1020.28,595.98,1,0.49,1,0.00
309,45.78,1,40.24,27.14,1020.28,592.63,1,0.48,1,0.00
312,45.13,1,40.33,26.94,1020.27,591.48,1,0.48,1,0.00
315,47.31,1,40.69,26.63,1020.26,595.30,1,0.49,1,0.00
318,49.28,1,40.90,26.47,1020.17,598.75,1,0.50,1,0.00
321,54.15,1,40.48,26.93,1019.76,607.25,1,0.52,1,0.00
324,65.27,1,40.20,29.88,1020.34,626.68,1,0.58,1,0.00
327,71.51,1,40.30,30.44,1020.18,637.58,1,0.62,1,0.00
330,73.98,1,40.65,28.88,1020.22,641.91,1,0.63,1,0.00
333,76.36,1,40.97,27.79,1020.23,646.06,1,0.65,1,0.00
336,78.67,1,41.05,27.50,1020.26,650.10,1,0.66,1,0.00
339,78.39,1,41.02,27.26,1020.28,649.61,1,0.66,1,0.00
342,76.08,1,41.07,26.93,1020.27,645.57,1,0.65,1,0.00
345,75.34,1,41.42,26.51,1020.29,644.28,1,0.64,1,0.00
348,75.85,1,41.70,26.25,1020.25,645.18,1,0.65,1,0.00
351,75.47,1,41.92,25.94,1020.25,644.50,1,0.64,1,0.00
354,75.03,1,42.03,25.74,1020.25,643.73,1,0.64,1,0.00
357,74.82,1,42.18,25.45,1020.23,643.37,1,0.64,1,0.00
360,74.96,1,42.39,25.30,1020.25,643.61,1,0.64,1,0.00
363,76.29,1,42.50,25.26,1020.25,645.94,1,0.65,1,0.00
366,80.96,1,42.64,25.82,1020.25,654.09,1,0.68,1,0.00
369,84.47,1,42.82,26.10,1020.23,660.23,1,0.70,1,0.00
372,87.61,1,42.95,26.17,1020.26,665.71,1,0.73,1,0.00
375,88.51,1,43.10,26.03,1020.27,668.22,1,0.73,1,0.00
378,86.40,1,42.77,25.98,1020.24,663.61,1,0.72,1,0.00
381,82.58,1,42.64,25.91,1020.26,656.93,1,0.69,1,0.00
384,78.12,1,42.42,25.97,1020.23,649.14,1,0.66,1,0.00
387,72.54,1,42.38,25.91,1020.20,639.39,1,0.63,1,0.00
390,67.53,1,42.56,25.54,1020.22,630.63,1,0.59,1,0.00
393,62.00,1,42.29,25.61,1020.23,620.96,1,0.56,1,0.00
396,56.66,1,41.81,25.93,1020.22,611.63,1,0.53,1,0.00
399,50.00,1,41.13,26.56,1020.24,600.00,1,0.50,1,0.00
402,43.04,1,40.58,27.11,1020.28,587.84,1,0.47,1,0.00
405,37.78,1,40.44,27.41,1020.25,578.65,1,0.44,1,0.00
408,33.28,1,40.13,28.01,1020.29,570.78,1,0.42,1,0.00
411,27.99,1,40.15,28.05,1020.28,561.53,1,0.40,1,0.00
414,25.42,1,40.43,27.67,1020.30,557.05,1,0.39,1,0.00
417,22.93,1,40.40,27.66,1020.29,552.70,1,0.38,1,0.00
420,22.74,1,40.45,27.61,1020.30,552.37,1,0.38,1,0.00
423,21.54,1,40.05,28.13,1020.33,550.27,1,0.38,1,0.00
426,20.22,1,40.16,28.03,1020.33,547.97,1,0.37,1,0.00
429,18.20,1,39.74,28.63,1020.30,544.43,1,0.36,1,0.00
432,16.37,1,39.70,28.56,1020.29,541.23,1,0.36,1,0.00
435,15.89,1,39.07,29.26,1020.30,540.39,1,0.36,1,0.00
438,12.86,1,38.65,29.82,1020.32,535.10,1,0.35,1,0.00
441,7.77,1,38.26,30.01,1020.30,526.21,1,0.33,1,0.00
444,4.66,1,38.33,29.69,1020.26,520.78,1,0.32,1,0.00
447,1.88,1,38.34,29.58,1020.29,515.92,1,0.31,1,0.00
450,0.00,1,38.32,29.63,1020.29,512.60,1,0.30,1,0.00
453,0.00,1,37.95,29.95,1020.24,510.47,1,0.30,1,0.00
456,0.00,1,37.90,29.96,1020.28,508.39,1,0.30,1,0.00
459,0.00,1,37.11,30.99,1020.21,505.25,1,0.29,1,0.00
462,0.00,1,37.10,30.95,1020.21,501.01,1,0.29,1,0.00
465,0.00,1,36.87,31.13,1020.26,495.67,1,0.28,1,0.00
468,0.00,1,36.83,31.08,1020.30,490.93,1,0.27,1,0.00
471,0.00,1,36.57,31.33,1020.24,486.62,1,0.26,1,0.00
474,0.00,1,36.44,31.59,1020.26,486.70,1,0.26,1,0.00
477,0.00,1,36.35,31.79,1020.26,485.00,1,0.26,1,0.00
480,0.00,1,36.23,31.90,1020.22,483.65,1,0.26,1,0.00
483,0.00,1,36.26,31.86,1020.25,484.47,1,0.26,1,0.00
486,0.00,1,36.44,31.73,1020.28,487.09,1,0.26,1,0.00
489,0.00,1,36.63,31.52,1020.26,489.11,1,0.27,1,0.00
492,0.00,1,37.02,30.72,1020.24,488.34,1,0.27,1,0.00
495,0.00,1,37.41,30.01,1020.25,493.51,1,0.27,1,0.00
498,0.00,1,37.63,29.68,1020.24,498.73,1,0.28,1,0.00
501,0.00,1,38.00,29.23,1020.28,505.37,1,0.29,1,0.00
